Alkon hinnasto 19.11.2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom.! Hinnastojärjestyskoodilla saat tuoteryhmät takaisin hinnaston järjestykseen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Uutuus;Hinnastojärjestyskoodi;Tyyppi;Alatyyppi;Erityisryhmä;Oluttyyppi;Valmistusmaa;Alue;Vuosikerta;Etikettimerkintöjä;Huomautus;Rypäleet;Luonnehdinta;Pakkaustyyppi;Suljentatyyppi;Alkoholi-%;Hapot g/l;Sokeri g/l;Kantavierrep-%;Väri EBC;Katkerot EBU;Energia kcal/100 ml;Valikoima;EAN
913167;Billecart-Salmon Sous Bois Champagne Brut;Billecart-Salmon;0,75 l;76.00;101.2;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, aprikoosinen, valkopersikkainen, kypsän sitruksinen, marsipaaninen, mineraalinen;pullo;luonnonkorkki;12.0;7.5;7;;;;70.0;vakiovalikoima;3113941208262
950567;Billecart-Salmon Vintage Champagne Extra Brut  2013;Billecart-Salmon;0,75 l;83.99;111.99;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;2013;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, erittäin hapokas, sitruksinen, briossinen, elegantti;pullo;luonnonkorkki;12.0;6.9;3;;;;70.0;tilausvalikoima;3113946209653
582897;Blondel Premier Cru Carte d'Or Champagne Brut;Blondel;0,75 l;36.98;49.17;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, keltaluumuinen, kypsän sitruksinen, kevyen hunajameloninen, mausteinen, paahteinen;pullo;luonnonkorkki;12.0;6.2;6;;;;70.0;vakiovalikoima;3516430010009
959693;Boizel Blanc de Blancs Champagne Brut 2006;Champagne Boizel;0,75 l;110.00;146.67;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2006;AC Champagne;;Chardonnay, ;Erittäin kuiva, erittäin hapokas, kypsän limettinen, keltaomenainen, marsipaaninen, mineraalinen, briossinen, vivahteikas;pullo;luonnonkorkki;12.0;6.0;6;;;;70.0;vakiovalikoima;3284220101649
951597;Boizel Grand Vintage Champagne Brut 2013;Champagne Boizel;0,75 l;89.00;118.67;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2013;AC Champagne;Saattaa sisältää sakkaa;Chardonnay, Pinot Noir, ;Erittäin kuiva, erittäin hapokas, sitruksinen, keltaluumuinen, persikkainen, paahteinen, kevyen mantelinen;pullo;luonnonkorkki;12.0;7.0;6;;;;70.0;vakiovalikoima;3284220111358
544157;Boizel Joyau De France Champagne Brut 1996;Boizel;0,75 l;245.00;326.67;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;1996;AC Champagne;;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, kypsän aprikoosinen, sitruksinen, marsipaaninen, mineraalinen, briossinen, kevyen suolaheinäinen, moniulotteinen;pullo;luonnonkorkki;12.0;8.1;12;;;;70.0;erikoiserä;3284220191664
534937;Boizel Joyau de France Champagne Brut 1995;Boizel;0,75 l;199.99;266.65;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;1995;AC Champagne;;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, kypsän sitruksinen, aprikoosinen, mineraalinen, kevyen marsipaaninen, mausteinen, hennon paahteinen, tasapainoinen;pullo;luonnonkorkki;12.0;8.1;10;;;;70.0;erikoiserä;3284229151065
536027;Boizel Joyau de France Champagne Brut 2004;Boizel;0,75 l;144.99;193.32;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;2004;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, kypsän aprikoosinen, sitruksinen, kevyen marsipaaninen, mineraalinen, hennon paahteinen, pitkä;pullo;luonnonkorkki;12.0;6.9;4;;;;70.0;erikoiserä;3284220101465
927917;Boizel Premier Cru La Montagne Blanc de Noirs Champagne Brut;Champagne Boizel;0,75 l;65.00;86.67;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, ;Erittäin kuiva, hapokas, päärynäinen, briossinen, elegantti;pullo;luonnonkorkki;12.0;7.2;9;;;;70.0;tilausvalikoima;3284221909343
919414;Boizel Rosé Champagne Brut;Champagne Boizel;0,75 l;59.91;79.88;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;ympäristövastuullinen pakkaus;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, hapokas, vadelmainen, sitruksinen, mineraalinen;pullo;luonnonkorkki;12.0;6.7;8;;;;70.0;tilausvalikoima;3284220101236
949464;Boizel Rosé Champagne Brut;Champagne Boizel;0,375 l;26.00;69.07;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, hapokas, sitruksinen, vadelmainen, omenainen, paahteinen;pullo;luonnonkorkki;12.0;6.9;9;;;;70.0;vakiovalikoima;3284220102233
941364;Boizel Réserve Champagne Brut;Champagne Boizel;0,75 l;58.50;77.87;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;ympäristövastuullinen pakkaus;;Ranska;Champagne;;AOC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, hapokas, aprikoosinen, sitruksinen, briossinen;pullo;luonnonkorkki;12.0;6.5;7;;;;70.0;tilausvalikoima;3284220101014
916031;Bollinger La Côte Aux Enfants Champagne Brut 2013;Champagne Bollinger;0,75 l;1399.00;1865.33;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2013;AC Champagne;;Pinot Noir, ;Erittäin kuiva, hapokas, sitruksinen, briossinen, moniulotteinen;pullo;luonnonkorkki;12.5;5.9;5;;;;70.0;tilausvalikoima;3052853084352
943067;Bollinger La Grande Année Champagne Brut 2014;Bollinger;0,75 l;198.99;265.19;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2014;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, kypsän keltaluumuinen, klementiininen, viheromenainen, mantelinen, kevyen hasselpähkinäinen, pitkä;pullo;luonnonkorkki;12.0;7.6;9;;;;70.0;vakiovalikoima;3052853084215
922042;Bollinger La Grande Année Champagne Brut Magnum 2014;Champagne Bollinger;1,5 l;398.98;265.99;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2014;AC Champagne;;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, keltaluumuinen, mantelinen, hasselpähkinäinen;pullo;luonnonkorkki;12.0;6.3;10;;;;70.0;tilausvalikoima;3052853084291
959934;Bollinger PN AYC18 Champagne Brut 2018;Bollinger;0,75 l;128.89;171.85;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2018;AC Champagne;;Pinot Noir, ;Erittäin kuiva, hapokas, tyylikäs, hasselpähkinäinen, marsipaaninen;pullo;luonnonkorkki;12.5;6.2;7;;;;70.0;tilausvalikoima;3052853084833
923183;Bollinger R.D. Champagne Extra Brut 2008;Bollinger;0,75 l;379.00;505.33;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2008;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, marsipaaninen, aprikoosinen, briossinen;pullo;luonnonkorkki;12.5;6.1;4;;;;70.0;tilausvalikoima;3052853084703
923264;Bollinger R.D. Champagne Extra Brut Jeroboam 2008;Bollinger;3 l;1998.00;666.0;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2008;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, marsipaaninen, aprikoosinen, briossinen;pullo;luonnonkorkki;12.5;6.1;5;;;;70.0;tilausvalikoima;3052853084789
909663;Bollinger R.D. Champagne Extra Brut Magnum 2008;Bollinger;1,5 l;829.00;552.67;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2008;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, marsipaaninen, aprikoosinen, briossinen;pullo;luonnonkorkki;12.5;5.9;4;;;;70.0;tilausvalikoima;3052853084741
902131;Bollinger Rose Champagne Brut Jeroboam;Champagne Bollinger;3 l;390.90;130.3;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, hapokas, vadelmainen, briossinen, sitruksinen;pullo;luonnonkorkki;12.0;5.1;8;;;;70.0;tilausvalikoima;3052853079587
954667;Bollinger Rosé Champagne Brut;Bollinger;0,75 l;89.49;119.19;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, hapokas, sitruksinen, vadelmainen, persikkainen, raparperinen, briossinen, yrttinen;pullo;luonnonkorkki;12.0;6.3;7;;;;70.0;vakiovalikoima;3052853078443
939706;Bollinger Rosé Champagne Brut Magnum;Champagne Bollinger;1,5 l;189.90;126.6;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, hapokas, vadelmainen, briossinen;pullo;luonnonkorkki;12.0;5.5;9;;;;70.0;tilausvalikoima;3052853078825
008715;Bollinger Special Cuvée Champagne Brut;Bollinger;0,75 l;73.99;98.52;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, erittäin hapokas, kypsän hedelmäinen, sitruksinen, keltaluumuinen, kevyen paahteinen, mineraalinen, ryhdikäs, pitkä;pullo;luonnonkorkki;12.0;7.1;7;;;;70.0;vakiovalikoima;3052853077682
581058;Bollinger Special Cuvée Champagne Brut Jeroboam;Bollinger;3 l;337.99;112.66;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, erittäin hapokas, kypsän sitruksinen, keltaluumuinen, kevyen kaneliomenainen, hennon briossinen, mineraalinen, tasapainoinen, elegantti;pullo;luonnonkorkki;12.5;7.0;8;;;;70.0;vakiovalikoima;3052853075961
936458;Bollinger Spécial Cuvée Magnum Champagne Brut;Bollinger;1,5 l;157.98;105.32;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, hapokas, hedelmäinen, aromikas, pitkä;pullo;luonnonkorkki;12.0;6.6;8;;;;70.0;tilausvalikoima;3052853075947
910151;Bonnet Grande Réserve Champagne Brut;Alexandre Bonnet;0,375 l;25.99;69.31;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AOP Champagne;;Chardonnay, Pinot Noir, ;Kuiva, hapokas, keltaomenainen, sitruksinen, tyylikäs;pullo;luonnonkorkki;12.5;6.4;10;;;;70.0;tilausvalikoima;3455720370495
555847;Bonnet Perle Rosée Champagne Brut lahjapakkaus;Alexandre Bonnet;0,75 l;44.99;59.85;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, ;Erittäin kuiva, hapokas, sitruksinen, punaherukkainen, vadelmainen, hennon yrttinen, kevyen paahteinen;pullo;luonnonkorkki;12.5;7.2;12;;;;80.0;vakiovalikoima;3455720750433
917451;Bonnet Ponson Les Vignes Dieu Blanc de Blancs Champagne Extra Brut 2012;Champagne Bonnet Ponson;0,75 l;78.51;104.68;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2012;AC Champagne;;Chardonnay, ;Erittäin kuiva, hapokas, ryhdikäs, paahteinen, hasselpähkinäinen;pullo;luonnonkorkki;12.0;9.6;5;;;;70.0;tilausvalikoima;3560340000339
941142;Bonnet Ponson Rosé Champagne Extra Brut;Bonnet-Ponson;0,75 l;55.70;74.13;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AOC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, elegantti, hedelmäinen, mausteinen;pullo;luonnonkorkki;12.5;6.9;3;;;;70.0;tilausvalikoima;3560340000360
949765;Bonnet-Ponson Perpétuelle Premier Cru Champagne Non Dosé;Champagne Bonnet-Ponson;0,75 l;54.42;72.43;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, hasselpähkinäinen, mineraalinen, paahtoleipäinen;pullo;luonnonkorkki;12.5;6.7;2;;;;70.0;tilausvalikoima;3560340000186
573047;Brimoncourt Blanc de Blancs Champagne Brut;Brimoncourt;0,75 l;55.39;73.85;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Chardonnay, ;Erittäin kuiva, hapokas, kypsän sitruksinen, runsaan keltaluumuinen, punaomenainen, briossinen, mineraalinen, pitkä;pullo;luonnonkorkki;12.5;6.5;5;;;;70.0;erikoiserä;3760169960016
588487;Brimoncourt Champagne Extra Brut;Brimoncourt;0,75 l;58.50;78.0;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;;Erittäin kuiva, hapokas, kypsän sitruksinen, keltaluumuinen, kevyen mandariininen, hennon paahteinen, mineraalinen;pullo;luonnonkorkki;12.5;6.1;3;;;;70.0;erikoiserä;3760169960207
529447;Brimoncourt MMIX Champagne Brut 2009;Brimoncourt;0,75 l;86.28;115.04;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2009;AC Champagne;;;Erittäin kuiva, hapokas, kypsän sitruksinen, aprikoosinen, mineraalinen, mausteinen, kevyen briossinen;pullo;luonnonkorkki;12.5;5.8;5;;;;70.0;erikoiserä;3760169963512
904332;Bruno Paillard Blanc de Blancs Grand Cru Champagne Extra Brut;Champagne Bruno Paillard;0,75 l;97.18;129.57;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Chardonnay, ;Erittäin kuiva, erittäin hapokas, elegantti, moniulotteinen, mineraalinen;pullo;luonnonkorkki;12.0;97.1;6;;;;70.0;tilausvalikoima;3590663017509
581677;Bruno Paillard Nec Plus Ultra Champagne Extra Brut 2008;Bruno Paillard;0,75 l;228.33;304.44;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;2008;AC Champagne;Saattaa sisältää sakkaa;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, keltaluumuinen, sitruksinen, persikkainen, kevyen fenkolinen, mineraalinen, marsipaaninen, paahteinen;pullo;luonnonkorkki;12.0;8.1;5;;;;70.0;erikoiserä;3590667321756
599497;Bruno Paillard Première Cuvée Champagne Extra Brut;Bruno Paillard;0,75 l;69.69;92.79;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, hapokas, sitruksinen, viheromenainen, aprikoosinen, hennon raparperinen, kevyen mineraalinen, paahteinen;pullo;luonnonkorkki;12.0;6.6;7;;;;70.0;vakiovalikoima;3590661017501
907774;Bruno Paillard Première Cuvée Rosé Champagne Extra Brut;Champagne Bruno Paillard;0,75 l;88.94;118.59;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, erittäin hapokas, kirsikkainen, metsämansikkainen, punaherukkainen;pullo;luonnonkorkki;12.0;97.3;6;;;;70.0;tilausvalikoima;3590662017500
904661;Canard-Duchêne Cuvée Léonie Rosé Champagne Brut;Canard-Duchêne;0,75 l;53.80;71.73;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, keskihapokas, hedelmäinen, kukkainen, mausteinen;pullo;luonnonkorkki;12.0;6.4;9;;;;70.0;tilausvalikoima;3113934002396
959463;Canard-Duchêne P.181 Champagne Extra Brut;Canard-Duchêne;0,75 l;53.60;71.47;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, keskihapokas, sitruksinen, keltaluumuinen, hedelmäinen;pullo;luonnonkorkki;12.0;7.0;4;;;;70.0;tilausvalikoima;3113934002358
925257;Castelnau Réserve Champagne Brut;CRVC;0,75 l;37.98;50.51;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;;Erittäin kuiva, hapokas, sitruksinen, mausteinen, aromikas;pullo;luonnonkorkki;12.5;6.7;9;;;;70.0;tilausvalikoima;3257941000010
904784;Champagne Gaston Chiquet Tradition Premier Brut;Champagne Gaston Chiquet;0,75 l;54.98;73.31;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, kermainen, aprikoosinen, sitruksinen;pullo;luonnonkorkki;12.5;6.5;7;;;;70.0;tilausvalikoima;3557862030005
585717;Champagne Thiénot X Penfolds Lot. 3-175 Grand Cru Blanc de Noirs Vintage Champagne Extra Brut 2012;Champagne Alain Thiénot;0,75 l;179.89;239.85;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2012;AC Champagne;;;Erittäin kuiva, hapokas, sitruksinen, valkopersikkainen, keltaluumuinen, mineraalinen, kevyen paahteinen, elegantti, pitkä;pullo;luonnonkorkki;12.0;6.5;4;;;;70.0;erikoiserä;9310297018734
519847;Chapuy Unique Oger Chardonnay Grand Cru Champagne Brut Nature 2014;Chapuy;0,75 l;114.16;152.21;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;kestävän kehityksen sertifiointi;;Ranska;Champagne;2014;AC Champagne;;Chardonnay, ;Erittäin kuiva, erittäin hapokas, sitruksinen, aprikoosinen, kevyen viheromenainen, kermainen, mineraalinen, hennon briossinen;pullo;luonnonkorkki;12.5;7.4;4;;;;70.0;erikoiserä;3578970022430
915187;Charles Heidsieck Blanc des Millenaires Champagne Brut 2007;Charles Heidsieck;0,75 l;199.00;265.33;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2007;AC Champagne;;Chardonnay, ;Erittäin kuiva, keskihapokas, hedelmäinen, paahteinen, moniulotteinen;pullo;luonnonkorkki;12.0;6.9;10;;;;70.0;tilausvalikoima;3037900003845
942107;Charles Heidsieck Rosé Réserve Champagne Brut;Charles Heidsieck;0,75 l;75.89;101.05;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Meunier, Pinot Noir, Chardonnay, ;Erittäin kuiva, keskihapokas, mansikkainen, vadelmainen, vivahteikas;pullo;luonnonkorkki;12.0;6.9;10;;;;70.0;tilausvalikoima;3037900003739
564737;Charles Heidsieck Réserve Champagne Brut;Charles Heidsieck;0,75 l;61.89;82.39;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Pinot Meunier, Chardonnay, ;Erittäin kuiva, hapokas, kypsän sitruksinen, hennon viheromenainen, mineraalinen, briossinen, tasapainoinen, runsas;pullo;luonnonkorkki;12.0;6.7;7;;;;70.0;vakiovalikoima;3037900003678
942721;Charles Heidsieck Réserve Champagne Brut;Charles Heidsieck;0,375 l;35.98;95.68;uutuus;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, briossinen, tasapainoinen, vivahteikas;pullo;luonnonkorkki;12.0;6.9;10;;;;70.0;tilausvalikoima;3037900003692
926027;Charles Heidsieck Vintage Champagne Brut 2013;Charles Heidsieck;0,75 l;97.99;130.65;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2013;AC Champagne;;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, kypsän sitruksinen, omenainen, aprikoosinen, mineraalinen, briossinen, ryhdikäs, pitkä;pullo;luonnonkorkki;12.5;6.2;10;;;;70.0;vakiovalikoima;3037900004088
566564;Charles Mignon 1er Cru Premium Reserve Champagne Brut;Charles Mignon;0,375 l;21.99;58.37;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, ;Erittäin kuiva, hapokas, aprikoosinen, kypsän sitruksinen, klementiininen, hennon persikkainen, kevyen pähkinäinen;pullo;luonnonkorkki;12.0;5.4;11;;;;70.0;vakiovalikoima;3518120001779
592303;Charles Mignon Premium Réserve Rosé Champagne Brut;Charles Mignon;0,2 l;14.98;74.4;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Pinot Meunier, Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, viheromenainen, kirsikkainen, vadelmainen, keltaluumuinen, kevyen paahteinen;pullo;luonnonkorkki;12.0;6.1;11;;;;70.0;vakiovalikoima;3518120002486
919668;Charles Mignon Premium Réserve Rosé Champagne Brut;Charles Mignon;0,75 l;35.99;47.85;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Pinot Noir, Chardonnay, Pinot Meunier, ;Erittäin kuiva, hapokas, keltaomenainen, kypsän greippinen, persikkainen, kevyen paahteinen, hennon marsipaaninen;pullo;luonnonkorkki;12.5;5.8;8;;;;70.0;vakiovalikoima;3518120001700
929565;Charles de Cazanove Millésime Champagne Brut 2016;Charles de Cazanove;0,75 l;64.90;86.53;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;2016;AC Champagne;;Chardonnay, Pinot Noir, ;Erittäin kuiva, hapokas, hedelmäinen, elegantti, paahteinen;pullo;luonnonkorkki;12.0;6.6;8;;;;70.0;tilausvalikoima;3323860132658
589777;Charles de Cazanove Rosé Champagne Brut;Charles de Cazanove;0,75 l;49.98;66.51;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;ympäristövastuullinen pakkaus;;Ranska;Champagne;;AC Champagne;Sisältää kaksi juomalasia;Chardonnay, Pinot Noir, Pinot Meunier, Côteaux Champenois Rouge, ;Erittäin kuiva, hapokas, kypsän vadelmainen, kevyen kirsikkainen, hennon mansikkahilloinen, paahteinen, mineraalinen;pullo;luonnonkorkki;12.0;6.3;10;;;;70.0;vakiovalikoima;3323860104327
551197;Charlier & Fils Spécial Club Champagne Brut 2015;Charlier-Perrin;0,75 l;63.39;84.39;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2015;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, kypsän sitruksinen, omenainen, briossinen, mineraalinen, suolaheinäinen, ryhdikäs;pullo;luonnonkorkki;12.0;6.7;6;;;;70.0;vakiovalikoima;3760303770235
955583;Chateau de Bligny X Theo Fabergé 6 Cépages Champagne Brut Nature 2013;Chateau de Bligny;0,75 l;5000.00;6666.67;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;2013;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, Petit Meslier, Pinot Blanc, ;Erittäin kuiva, hapokas, elegantti, mausteinen, mineraalinen;pullo;luonnonkorkki;12.0;6.6;1;;;;70.0;tilausvalikoima;3498491031929
936681;Château de Bligny 6 Cépages Champagne Brut Nature;Château de Bligny;0,75 l;69.90;93.2;;B10;kuohuviinit & samppanjat;Vivahteikas & ryhdikäs;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Blanc, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, erittäin hapokas, viheromenainen, paahteinen, mineraalinen;pullo;luonnonkorkki;12.0;5.0;1;;;;70.0;tilausvalikoima;3498491031219
958773;Château de Bligny Blanc de Blancs Millésime Champagne Brut 2009;Château de Bligny;0,75 l;69.98;93.31;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2009;AC Champagne;;Chardonnay, ;Erittäin kuiva, hapokas, mausteinen, mineraalinen, sitruksinen;pullo;luonnonkorkki;12.0;6.3;9;;;;70.0;tilausvalikoima;3498491030441
565477;Claude Baron Saphir Champagne Brut;Baron-Albert;0,75 l;27.12;36.03;;B10;kuohuviinit & samppanjat;Pirteä & hedelmäinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Meunier, Pinot Noir, ;Erittäin kuiva, hapokas, sitruksinen, omenainen, kevyen herukkainen, mineraalinen, hennon paahteinen;pullo;luonnonkorkki;12.0;6.7;10;;;;70.0;vakiovalikoima;3384250009998
553897;Clos Lanson Brut 2006;Lanson;0,75 l;198.99;265.32;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;2006;AC Champagne;;Chardonnay, ;Erittäin kuiva, hapokas, kypsän sitruksinen, keltaomenainen, briossinen, mineraalinen, moniulotteinen, pitkä;pullo;luonnonkorkki;12.5;7.1;4;;;;70.0;erikoiserä;3029440005946
935104;Collet Esprit Couture Champagne Brut;Collet;0,75 l;198.85;265.13;;B10;kuohuviinit & samppanjat;Runsas & paahteinen;;;Ranska;Champagne;;AC Champagne;;Chardonnay, Pinot Noir, Pinot Meunier, ;Erittäin kuiva, erittäin hapokas, sitruunainen, briossinen, mineraalinen;pullo;luonnonkorkki;12.5;6.4;8;;;;70.0;tilausvalikoima;3226774443271
